"pair_id","sent1_id","sent2_id","group","domain","gold"
"pair_193","B0074703CM_182_ANONYMOUS:5","B0074703CM_80_ANONYMOUS:0","Different","laptop",1.66666666666667
"pair_194","B0074703CM_184_ANONYMOUS:1","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.25
"pair_195","B0074703CM_184_ANONYMOUS:1","B0074703CM_149_ANONYMOUS:12","Same","laptop",2
"pair_196","B0074703CM_184_ANONYMOUS:1","B0074703CM_149_ANONYMOUS:14","Same","laptop",2.66666666666667
"pair_197","B0074703CM_184_ANONYMOUS:1","B0074703CM_149_ANONYMOUS:15","Same","laptop",2.25
"pair_198","B0074703CM_184_ANONYMOUS:1","B0074703CM_149_ANONYMOUS:16","Same","laptop",3.25
"pair_199","B0074703CM_184_ANONYMOUS:1","B0074703CM_184_ANONYMOUS:4","Same","laptop",1.33333333333333
"pair_2","B0074703CM_102_ANONYMOUS:1","B0074703CM_73_ANONYMOUS:14","Same","laptop",2.75
"pair_20","B0074703CM_102_ANONYMOUS:4","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.8
"pair_200","B0074703CM_184_ANONYMOUS:1","B0074703CM_184_ANONYMOUS:5","Same","laptop",3
"pair_201","B0074703CM_184_ANONYMOUS:1","B0074703CM_184_ANONYMOUS:6","Same","laptop",2.33333333333333
"pair_202","B0074703CM_184_ANONYMOUS:1","B0074703CM_257_ANONYMOUS:4","Same","laptop",1.33333333333333
"pair_203","B0074703CM_184_ANONYMOUS:1","B0074703CM_257_ANONYMOUS:5","Different","laptop",2.33333333333333
"pair_204","B0074703CM_184_ANONYMOUS:1","B0074703CM_314_ANONYMOUS:6","Same","laptop",2
"pair_205","B0074703CM_184_ANONYMOUS:1","B0074703CM_314_ANONYMOUS:7","Same","laptop",2.75
"pair_206","B0074703CM_184_ANONYMOUS:1","B0074703CM_314_ANONYMOUS:9","Same","laptop",2.66666666666667
"pair_207","B0074703CM_184_ANONYMOUS:1","B0074703CM_63_ANONYMOUS:7","Different","laptop",0.75
"pair_208","B0074703CM_184_ANONYMOUS:1","B0074703CM_80_ANONYMOUS:2","Same","laptop",2.25
"pair_209","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.33333333333333
"pair_21","B0074703CM_102_ANONYMOUS:4","B0074703CM_73_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_210","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:12","Same","laptop",3
"pair_211","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_212","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:14","Same","laptop",2
"pair_213","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.75
"pair_214","B0074703CM_184_ANONYMOUS:4","B0074703CM_149_ANONYMOUS:16","Same","laptop",1
"pair_215","B0074703CM_184_ANONYMOUS:4","B0074703CM_184_ANONYMOUS:6","Same","laptop",2
"pair_216","B0074703CM_184_ANONYMOUS:4","B0074703CM_257_ANONYMOUS:4","Same","laptop",1.66666666666667
"pair_217","B0074703CM_184_ANONYMOUS:4","B0074703CM_257_ANONYMOUS:5","Different","laptop",1.75
"pair_218","B0074703CM_184_ANONYMOUS:4","B0074703CM_314_ANONYMOUS:7","Same","laptop",1.33333333333333
"pair_219","B0074703CM_184_ANONYMOUS:4","B0074703CM_314_ANONYMOUS:9","Same","laptop",1
"pair_22","B0074703CM_102_ANONYMOUS:5","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.66666666666667
"pair_220","B0074703CM_184_ANONYMOUS:4","B0074703CM_63_ANONYMOUS:7","Different","laptop",1.75
"pair_221","B0074703CM_184_ANONYMOUS:4","B0074703CM_80_ANONYMOUS:2","Same","laptop",1.33333333333333
"pair_222","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:11","Same","laptop",1.66666666666667
"pair_223","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:12","Same","laptop",1.66666666666667
"pair_224","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:13","Same","laptop",2.33333333333333
"pair_225","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:14","Same","laptop",2.33333333333333
"pair_226","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.5
"pair_227","B0074703CM_184_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:16","Same","laptop",3
"pair_228","B0074703CM_184_ANONYMOUS:5","B0074703CM_184_ANONYMOUS:6","Same","laptop",2.66666666666667
"pair_229","B0074703CM_184_ANONYMOUS:5","B0074703CM_257_ANONYMOUS:4","Same","laptop",2.75
"pair_23","B0074703CM_102_ANONYMOUS:5","B0074703CM_159_ANONYMOUS:2","Same","laptop",2.33333333333333
"pair_230","B0074703CM_184_ANONYMOUS:5","B0074703CM_257_ANONYMOUS:5","Different","laptop",2
"pair_231","B0074703CM_184_ANONYMOUS:5","B0074703CM_314_ANONYMOUS:6","Same","laptop",2.5
"pair_232","B0074703CM_184_ANONYMOUS:5","B0074703CM_314_ANONYMOUS:7","Same","laptop",2.5
"pair_233","B0074703CM_184_ANONYMOUS:5","B0074703CM_314_ANONYMOUS:9","Same","laptop",2.25
"pair_234","B0074703CM_184_ANONYMOUS:5","B0074703CM_63_ANONYMOUS:7","Different","laptop",1
"pair_235","B0074703CM_184_ANONYMOUS:5","B0074703CM_80_ANONYMOUS:2","Same","laptop",2.33333333333333
"pair_236","B0074703CM_184_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:11","Same","laptop",1.66666666666667
"pair_237","B0074703CM_184_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:12","Same","laptop",2.25
"pair_238","B0074703CM_184_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_239","B0074703CM_184_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:14","Same","laptop",2
"pair_24","B0074703CM_102_ANONYMOUS:5","B0074703CM_182_ANONYMOUS:2","Same","laptop",3.25
"pair_240","B0074703CM_184_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.5
"pair_241","B0074703CM_184_ANONYMOUS:6","B0074703CM_257_ANONYMOUS:4","Same","laptop",2.66666666666667
"pair_242","B0074703CM_184_ANONYMOUS:6","B0074703CM_257_ANONYMOUS:5","Different","laptop",2.25
"pair_243","B0074703CM_184_ANONYMOUS:6","B0074703CM_314_ANONYMOUS:6","Same","laptop",1.66666666666667
"pair_244","B0074703CM_184_ANONYMOUS:6","B0074703CM_314_ANONYMOUS:7","Same","laptop",2.33333333333333
"pair_245","B0074703CM_184_ANONYMOUS:6","B0074703CM_314_ANONYMOUS:9","Same","laptop",2.5
"pair_246","B0074703CM_184_ANONYMOUS:6","B0074703CM_63_ANONYMOUS:7","Different","laptop",1.33333333333333
"pair_247","B0074703CM_184_ANONYMOUS:6","B0074703CM_80_ANONYMOUS:2","Same","laptop",3
"pair_248","B0074703CM_192_ANONYMOUS:14","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_249","B0074703CM_192_ANONYMOUS:14","B0074703CM_282_ANONYMOUS:7","Different","laptop",1.33333333333333
"pair_25","B0074703CM_102_ANONYMOUS:5","B0074703CM_192_ANONYMOUS:14","Same","laptop",3
"pair_250","B0074703CM_193_ANONYMOUS:11","B0074703CM_102_ANONYMOUS:1","Same","laptop",2.75
"pair_251","B0074703CM_193_ANONYMOUS:11","B0074703CM_102_ANONYMOUS:6","Same","laptop",2.66666666666667
"pair_252","B0074703CM_193_ANONYMOUS:11","B0074703CM_148_ANONYMOUS:36","Same","laptop",3
"pair_253","B0074703CM_193_ANONYMOUS:11","B0074703CM_157_ANONYMOUS:11","Different","laptop",1.66666666666667
"pair_254","B0074703CM_193_ANONYMOUS:11","B0074703CM_227_ANONYMOUS:7","Same","laptop",3.5
"pair_255","B0074703CM_193_ANONYMOUS:11","B0074703CM_6_ANONYMOUS:10","Same","laptop",2.66666666666667
"pair_256","B0074703CM_193_ANONYMOUS:3","B0074703CM_102_ANONYMOUS:7","Same","laptop",3
"pair_257","B0074703CM_193_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:0","Different","laptop",0.5
"pair_258","B0074703CM_193_ANONYMOUS:3","B0074703CM_227_ANONYMOUS:7","Same","laptop",3.25
"pair_259","B0074703CM_193_ANONYMOUS:5","B0074703CM_102_ANONYMOUS:4","Same","laptop",3
"pair_26","B0074703CM_102_ANONYMOUS:5","B0074703CM_224_ANONYMOUS:15","Same","laptop",1.66666666666667
"pair_260","B0074703CM_193_ANONYMOUS:5","B0074703CM_102_ANONYMOUS:5","Same","laptop",3
"pair_261","B0074703CM_193_ANONYMOUS:5","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.25
"pair_262","B0074703CM_193_ANONYMOUS:5","B0074703CM_159_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_263","B0074703CM_193_ANONYMOUS:5","B0074703CM_182_ANONYMOUS:2","Same","laptop",3
"pair_264","B0074703CM_193_ANONYMOUS:5","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_265","B0074703CM_193_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:0","Same","laptop",3.5
"pair_266","B0074703CM_193_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:6","Same","laptop",3.75
"pair_267","B0074703CM_193_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:9","Same","laptop",3
"pair_268","B0074703CM_193_ANONYMOUS:5","B0074703CM_251_ANONYMOUS:10","Same","laptop",3
"pair_269","B0074703CM_193_ANONYMOUS:5","B0074703CM_282_ANONYMOUS:7","Different","laptop",2
"pair_27","B0074703CM_102_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_270","B0074703CM_193_ANONYMOUS:5","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.33333333333333
"pair_271","B0074703CM_193_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:2","Same","laptop",3.25
"pair_272","B0074703CM_194_ANONYMOUS:0","B0074703CM_157_ANONYMOUS:11","Different","laptop",1.25
"pair_273","B0074703CM_194_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:0","Same","laptop",3
"pair_274","B0074703CM_194_ANONYMOUS:12","B0074703CM_148_ANONYMOUS:36","Same","laptop",2.33333333333333
"pair_275","B0074703CM_194_ANONYMOUS:12","B0074703CM_166_ANONYMOUS:4","Same","laptop",2.66666666666667
"pair_276","B0074703CM_194_ANONYMOUS:12","B0074703CM_63_ANONYMOUS:0","Same","laptop",3
"pair_277","B0074703CM_194_ANONYMOUS:12","B0074703CM_73_ANONYMOUS:20","Same","laptop",2.33333333333333
"pair_278","B0074703CM_194_ANONYMOUS:15","B0074703CM_157_ANONYMOUS:12","Different","laptop",0.666666666666667
"pair_279","B0074703CM_194_ANONYMOUS:15","B0074703CM_224_ANONYMOUS:18","Same","laptop",2.33333333333333
"pair_28","B0074703CM_102_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:6","Same","laptop",2.66666666666667
"pair_280","B0074703CM_194_ANONYMOUS:15","B0074703CM_63_ANONYMOUS:0","Same","laptop",3.4
"pair_281","B0074703CM_194_ANONYMOUS:2","B0074703CM_63_ANONYMOUS:8","Same","laptop",3.4
"pair_282","B0074703CM_194_ANONYMOUS:6","B0074703CM_148_ANONYMOUS:36","Same","laptop",3.25
"pair_283","B0074703CM_194_ANONYMOUS:6","B0074703CM_166_ANONYMOUS:0","Same","laptop",3.5
"pair_284","B0074703CM_194_ANONYMOUS:6","B0074703CM_234_ANONYMOUS:0","Same","laptop",3
"pair_285","B0074703CM_194_ANONYMOUS:6","B0074703CM_80_ANONYMOUS:0","Different","laptop",1.66666666666667
"pair_286","B0074703CM_20_ANONYMOUS:2","B0074703CM_20_ANONYMOUS:5","Different","laptop",0.75
"pair_287","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:11","Different","laptop",1
"pair_288","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:12","Different","laptop",0.666666666666667
"pair_289","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:13","Different","laptop",0.8
"pair_29","B0074703CM_102_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:9","Same","laptop",2.75
"pair_290","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:14","Different","laptop",0.75
"pair_291","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:15","Different","laptop",1.25
"pair_292","B0074703CM_20_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:16","Different","laptop",0.75
"pair_293","B0074703CM_20_ANONYMOUS:3","B0074703CM_184_ANONYMOUS:1","Different","laptop",0.333333333333333
"pair_294","B0074703CM_20_ANONYMOUS:3","B0074703CM_184_ANONYMOUS:4","Different","laptop",2.25
"pair_295","B0074703CM_20_ANONYMOUS:3","B0074703CM_184_ANONYMOUS:5","Different","laptop",0.333333333333333
"pair_296","B0074703CM_20_ANONYMOUS:3","B0074703CM_184_ANONYMOUS:6","Different","laptop",1
"pair_297","B0074703CM_20_ANONYMOUS:3","B0074703CM_257_ANONYMOUS:4","Different","laptop",0.666666666666667
"pair_298","B0074703CM_20_ANONYMOUS:3","B0074703CM_257_ANONYMOUS:5","Different","laptop",1
"pair_299","B0074703CM_20_ANONYMOUS:3","B0074703CM_314_ANONYMOUS:6","Different","laptop",0
"pair_3","B0074703CM_102_ANONYMOUS:3","B0074703CM_102_ANONYMOUS:7","Same","laptop",2.33333333333333
"pair_30","B0074703CM_102_ANONYMOUS:5","B0074703CM_282_ANONYMOUS:7","Different","laptop",1.5
"pair_300","B0074703CM_20_ANONYMOUS:3","B0074703CM_314_ANONYMOUS:9","Different","laptop",0.75
"pair_301","B0074703CM_20_ANONYMOUS:3","B0074703CM_63_ANONYMOUS:7","Same","laptop",3
"pair_302","B0074703CM_20_ANONYMOUS:3","B0074703CM_80_ANONYMOUS:2","Different","laptop",0.333333333333333
"pair_303","B0074703CM_20_ANONYMOUS:4","B0074703CM_182_ANONYMOUS:5","Same","laptop",3
"pair_304","B0074703CM_20_ANONYMOUS:4","B0074703CM_288_ANONYMOUS:0","Same","laptop",3
"pair_305","B0074703CM_20_ANONYMOUS:4","B0074703CM_31_ANONYMOUS:3","Same","laptop",2
"pair_306","B0074703CM_20_ANONYMOUS:5","B0074703CM_148_ANONYMOUS:36","Same","laptop",2.66666666666667
"pair_307","B0074703CM_20_ANONYMOUS:5","B0074703CM_182_ANONYMOUS:4","Same","laptop",2.6
"pair_308","B0074703CM_20_ANONYMOUS:5","B0074703CM_279_ANONYMOUS:5","Different","laptop",2.5
"pair_309","B0074703CM_20_ANONYMOUS:5","B0074703CM_284_ANONYMOUS:8","Same","laptop",3
"pair_31","B0074703CM_102_ANONYMOUS:5","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.75
"pair_310","B0074703CM_20_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:14","Same","laptop",2.66666666666667
"pair_311","B0074703CM_20_ANONYMOUS:5","B0074703CM_97_ANONYMOUS:3","Same","laptop",3
"pair_312","B0074703CM_21_ANONYMOUS:0","B0074703CM_102_ANONYMOUS:3","Same","laptop",3
"pair_313","B0074703CM_21_ANONYMOUS:0","B0074703CM_182_ANONYMOUS:1","Same","laptop",3.33333333333333
"pair_314","B0074703CM_21_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:12","Same","laptop",2.66666666666667
"pair_315","B0074703CM_21_ANONYMOUS:0","B0074703CM_282_ANONYMOUS:10","Different","laptop",0.75
"pair_316","B0074703CM_21_ANONYMOUS:0","B0074703CM_288_ANONYMOUS:0","Same","laptop",4
"pair_317","B0074703CM_21_ANONYMOUS:0","B0074703CM_288_ANONYMOUS:7","Same","laptop",2.66666666666667
"pair_318","B0074703CM_21_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:1","Same","laptop",2.66666666666667
"pair_319","B0074703CM_21_ANONYMOUS:1","B0074703CM_166_ANONYMOUS:0","Same","laptop",3
"pair_32","B0074703CM_102_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_320","B0074703CM_21_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:7","Same","laptop",3.2
"pair_321","B0074703CM_21_ANONYMOUS:1","B0074703CM_33_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_322","B0074703CM_21_ANONYMOUS:1","B0074703CM_33_ANONYMOUS:5","Same","laptop",3
"pair_323","B0074703CM_210_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:6","Same","laptop",3
"pair_324","B0074703CM_210_ANONYMOUS:1","B0074703CM_159_ANONYMOUS:0","Same","laptop",3
"pair_325","B0074703CM_210_ANONYMOUS:1","B0074703CM_166_ANONYMOUS:4","Same","laptop",2.66666666666667
"pair_326","B0074703CM_210_ANONYMOUS:1","B0074703CM_193_ANONYMOUS:3","Same","laptop",3
"pair_327","B0074703CM_210_ANONYMOUS:1","B0074703CM_33_ANONYMOUS:0","Same","laptop",2
"pair_328","B0074703CM_224_ANONYMOUS:15","B0074703CM_173_ANONYMOUS:4","Different","laptop",1.33333333333333
"pair_329","B0074703CM_224_ANONYMOUS:15","B0074703CM_282_ANONYMOUS:7","Different","laptop",2.66666666666667
"pair_33","B0074703CM_102_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:2","Same","laptop",3
"pair_330","B0074703CM_224_ANONYMOUS:18","B0074703CM_149_ANONYMOUS:0","Different","laptop",2
"pair_331","B0074703CM_224_ANONYMOUS:18","B0074703CM_6_ANONYMOUS:10","Same","laptop",2.66666666666667
"pair_332","B0074703CM_227_ANONYMOUS:0","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.25
"pair_333","B0074703CM_227_ANONYMOUS:0","B0074703CM_159_ANONYMOUS:2","Same","laptop",3.25
"pair_334","B0074703CM_227_ANONYMOUS:0","B0074703CM_173_ANONYMOUS:4","Different","laptop",1.25
"pair_335","B0074703CM_227_ANONYMOUS:0","B0074703CM_192_ANONYMOUS:14","Same","laptop",3
"pair_336","B0074703CM_227_ANONYMOUS:0","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_337","B0074703CM_227_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:6","Same","laptop",2.5
"pair_338","B0074703CM_227_ANONYMOUS:0","B0074703CM_282_ANONYMOUS:7","Different","laptop",2
"pair_339","B0074703CM_227_ANONYMOUS:0","B0074703CM_288_ANONYMOUS:3","Same","laptop",3
"pair_34","B0074703CM_102_ANONYMOUS:6","B0074703CM_148_ANONYMOUS:36","Same","laptop",3.33333333333333
"pair_340","B0074703CM_227_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:15","Same","laptop",3
"pair_341","B0074703CM_227_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:2","Same","laptop",3.25
"pair_342","B0074703CM_227_ANONYMOUS:6","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.75
"pair_343","B0074703CM_227_ANONYMOUS:6","B0074703CM_159_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_344","B0074703CM_227_ANONYMOUS:6","B0074703CM_173_ANONYMOUS:4","Different","laptop",1.75
"pair_345","B0074703CM_227_ANONYMOUS:6","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.33333333333333
"pair_346","B0074703CM_227_ANONYMOUS:6","B0074703CM_227_ANONYMOUS:9","Same","laptop",3.33333333333333
"pair_347","B0074703CM_227_ANONYMOUS:6","B0074703CM_251_ANONYMOUS:10","Same","laptop",3.25
"pair_348","B0074703CM_227_ANONYMOUS:6","B0074703CM_282_ANONYMOUS:7","Different","laptop",1
"pair_349","B0074703CM_227_ANONYMOUS:6","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.66666666666667
"pair_35","B0074703CM_102_ANONYMOUS:6","B0074703CM_194_ANONYMOUS:2","Same","laptop",3
"pair_350","B0074703CM_227_ANONYMOUS:6","B0074703CM_73_ANONYMOUS:15","Same","laptop",3
"pair_351","B0074703CM_227_ANONYMOUS:6","B0074703CM_73_ANONYMOUS:2","Same","laptop",2
"pair_352","B0074703CM_227_ANONYMOUS:7","B0074703CM_194_ANONYMOUS:2","Same","laptop",3.25
"pair_353","B0074703CM_227_ANONYMOUS:7","B0074703CM_24_ANONYMOUS:7","Same","laptop",2.5
"pair_354","B0074703CM_227_ANONYMOUS:7","B0074703CM_73_ANONYMOUS:20","Same","laptop",2.5
"pair_355","B0074703CM_227_ANONYMOUS:8","B0074703CM_194_ANONYMOUS:12","Same","laptop",3.2
"pair_356","B0074703CM_227_ANONYMOUS:8","B0074703CM_31_ANONYMOUS:3","Same","laptop",3
"pair_357","B0074703CM_227_ANONYMOUS:9","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.66666666666667
"pair_358","B0074703CM_227_ANONYMOUS:9","B0074703CM_173_ANONYMOUS:4","Different","laptop",1
"pair_359","B0074703CM_227_ANONYMOUS:9","B0074703CM_192_ANONYMOUS:14","Same","laptop",2.75
"pair_36","B0074703CM_102_ANONYMOUS:6","B0074703CM_288_ANONYMOUS:0","Same","laptop",3.25
"pair_360","B0074703CM_227_ANONYMOUS:9","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_361","B0074703CM_227_ANONYMOUS:9","B0074703CM_251_ANONYMOUS:10","Same","laptop",3
"pair_362","B0074703CM_227_ANONYMOUS:9","B0074703CM_282_ANONYMOUS:7","Different","laptop",1
"pair_363","B0074703CM_227_ANONYMOUS:9","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.5
"pair_364","B0074703CM_227_ANONYMOUS:9","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.33333333333333
"pair_365","B0074703CM_234_ANONYMOUS:0","B0074703CM_149_ANONYMOUS:0","Different","laptop",0.333333333333333
"pair_366","B0074703CM_234_ANONYMOUS:0","B0074703CM_157_ANONYMOUS:11","Different","laptop",1.33333333333333
"pair_367","B0074703CM_234_ANONYMOUS:0","B0074703CM_6_ANONYMOUS:1","Same","laptop",3
"pair_368","B0074703CM_24_ANONYMOUS:6","B0074703CM_282_ANONYMOUS:10","Different","laptop",1.66666666666667
"pair_369","B0074703CM_24_ANONYMOUS:6","B0074703CM_6_ANONYMOUS:1","Same","laptop",2.66666666666667
"pair_37","B0074703CM_102_ANONYMOUS:6","B0074703CM_6_ANONYMOUS:10","Same","laptop",2.25
"pair_370","B0074703CM_24_ANONYMOUS:6","B0074703CM_6_ANONYMOUS:10","Same","laptop",2.5
"pair_371","B0074703CM_24_ANONYMOUS:7","B0074703CM_157_ANONYMOUS:12","Different","laptop",1.66666666666667
"pair_372","B0074703CM_24_ANONYMOUS:7","B0074703CM_192_ANONYMOUS:13","Same","laptop",2.8
"pair_373","B0074703CM_251_ANONYMOUS:10","B0074703CM_173_ANONYMOUS:4","Different","laptop",2
"pair_374","B0074703CM_251_ANONYMOUS:10","B0074703CM_192_ANONYMOUS:14","Same","laptop",2.33333333333333
"pair_375","B0074703CM_251_ANONYMOUS:10","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_376","B0074703CM_251_ANONYMOUS:10","B0074703CM_282_ANONYMOUS:7","Different","laptop",1.8
"pair_377","B0074703CM_257_ANONYMOUS:4","B0074703CM_257_ANONYMOUS:5","Different","laptop",1.66666666666667
"pair_378","B0074703CM_268_ANONYMOUS:5","B0074703CM_102_ANONYMOUS:6","Same","laptop",2.66666666666667
"pair_379","B0074703CM_268_ANONYMOUS:5","B0074703CM_149_ANONYMOUS:0","Different","laptop",0.75
"pair_38","B0074703CM_102_ANONYMOUS:7","B0074703CM_157_ANONYMOUS:11","Different","laptop",2
"pair_380","B0074703CM_268_ANONYMOUS:5","B0074703CM_193_ANONYMOUS:3","Same","laptop",3
"pair_381","B0074703CM_268_ANONYMOUS:5","B0074703CM_210_ANONYMOUS:1","Same","laptop",3
"pair_382","B0074703CM_268_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:7","Same","laptop",3.25
"pair_383","B0074703CM_268_ANONYMOUS:5","B0074703CM_279_ANONYMOUS:5","Different","laptop",2.33333333333333
"pair_384","B0074703CM_268_ANONYMOUS:5","B0074703CM_288_ANONYMOUS:7","Same","laptop",3
"pair_385","B0074703CM_268_ANONYMOUS:5","B0074703CM_31_ANONYMOUS:0","Same","laptop",2.33333333333333
"pair_386","B0074703CM_268_ANONYMOUS:5","B0074703CM_31_ANONYMOUS:3","Same","laptop",1.66666666666667
"pair_387","B0074703CM_279_ANONYMOUS:5","B0074703CM_148_ANONYMOUS:36","Different","laptop",2
"pair_388","B0074703CM_279_ANONYMOUS:5","B0074703CM_157_ANONYMOUS:12","Same","laptop",2
"pair_389","B0074703CM_279_ANONYMOUS:5","B0074703CM_166_ANONYMOUS:0","Different","laptop",2.33333333333333
"pair_39","B0074703CM_102_ANONYMOUS:7","B0074703CM_159_ANONYMOUS:0","Same","laptop",3
"pair_390","B0074703CM_282_ANONYMOUS:10","B0074703CM_6_ANONYMOUS:10","Different","laptop",1
"pair_391","B0074703CM_284_ANONYMOUS:2","B0074703CM_102_ANONYMOUS:1","Same","laptop",2.66666666666667
"pair_392","B0074703CM_284_ANONYMOUS:2","B0074703CM_173_ANONYMOUS:0","Same","laptop",3
"pair_393","B0074703CM_284_ANONYMOUS:2","B0074703CM_227_ANONYMOUS:8","Same","laptop",3
"pair_394","B0074703CM_284_ANONYMOUS:2","B0074703CM_284_ANONYMOUS:8","Same","laptop",2.75
"pair_395","B0074703CM_284_ANONYMOUS:2","B0074703CM_63_ANONYMOUS:8","Same","laptop",3.5
"pair_396","B0074703CM_284_ANONYMOUS:8","B0074703CM_63_ANONYMOUS:0","Same","laptop",3
"pair_397","B0074703CM_286_ANONYMOUS:0","B0074703CM_145_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_398","B0074703CM_286_ANONYMOUS:0","B0074703CM_192_ANONYMOUS:13","Same","laptop",3.25
"pair_399","B0074703CM_286_ANONYMOUS:0","B0074703CM_193_ANONYMOUS:3","Same","laptop",3.33333333333333
"pair_4","B0074703CM_102_ANONYMOUS:3","B0074703CM_149_ANONYMOUS:2","Different","laptop",1.25
"pair_40","B0074703CM_102_ANONYMOUS:7","B0074703CM_166_ANONYMOUS:4","Same","laptop",2.66666666666667
"pair_400","B0074703CM_286_ANONYMOUS:0","B0074703CM_288_ANONYMOUS:7","Same","laptop",3.33333333333333
"pair_401","B0074703CM_286_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:20","Same","laptop",3
"pair_402","B0074703CM_286_ANONYMOUS:5","B0074703CM_102_ANONYMOUS:5","Same","laptop",3
"pair_403","B0074703CM_286_ANONYMOUS:5","B0074703CM_145_ANONYMOUS:1","Same","laptop",3
"pair_404","B0074703CM_286_ANONYMOUS:5","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.25
"pair_405","B0074703CM_286_ANONYMOUS:5","B0074703CM_156_ANONYMOUS:1","Same","laptop",3.25
"pair_406","B0074703CM_286_ANONYMOUS:5","B0074703CM_159_ANONYMOUS:2","Same","laptop",3.25
"pair_407","B0074703CM_286_ANONYMOUS:5","B0074703CM_173_ANONYMOUS:4","Different","laptop",1.66666666666667
"pair_408","B0074703CM_286_ANONYMOUS:5","B0074703CM_182_ANONYMOUS:2","Same","laptop",3.33333333333333
"pair_409","B0074703CM_286_ANONYMOUS:5","B0074703CM_192_ANONYMOUS:14","Same","laptop",2.75
