"sent1_id","sent2_id","annotation","annotator_id"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:12","2","B"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:12","2","E"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:12","2","D"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:12","2","A"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:4","2","D"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:4","3","B"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:4","3","C"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:4","2","E"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:9","2","C"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:9","3","B"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778211:9","2","D"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778282:4","4","D"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778282:4","2","A"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778282:4","3","C"
"en_ParkChaletGardenRestaurant_477778282:2","en_ParkChaletGardenRestaurant_477778282:4","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778171:2","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778171:2","3","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778171:2","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:10","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:10","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:10","3","D"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:4","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:4","2","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:4","3","D"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:4","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:5","2","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:5","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778210:5","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:0","3","D"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:0","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:0","2","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:11","2","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:11","2","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:11","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:12","2","E"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:12","2","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:12","2","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:12","2","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:4","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:4","1","A"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:4","3","D"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:4","3","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:9","2","C"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:9","3","B"
"en_ParkChaletGardenRestaurant_477778282:4","en_ParkChaletGardenRestaurant_477778211:9","1","A"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:1","3","E"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:1","3","A"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:1","4","C"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:1","4","B"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:8","3","D"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:8","3","C"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778171:8","3","B"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:0","4","E"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:0","4","D"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:0","4","A"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:0","4","B"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:0","4","C"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:1","4","D"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:1","2","C"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:1","3","A"
"en_ParkChaletGardenRestaurant_477778282:5","en_ParkChaletGardenRestaurant_477778210:1","3","B"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:3","1","A"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:3","1","C"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:3","2","B"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:4","3","C"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:4","3","B"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:4","0","D"
"en_Patsy'sPizzeria_478231878:0","en_Patsy'sPizzeria_478232062:4","1","A"
"en_Patsy'sPizzeria_478231878:2","en_Patsy'sPizzeria_478232062:2","1","B"
"en_Patsy'sPizzeria_478231878:2","en_Patsy'sPizzeria_478232062:2","2","D"
"en_Patsy'sPizzeria_478231878:2","en_Patsy'sPizzeria_478232062:2","3","A"
"en_Patsy'sPizzeria_478231878:2","en_Patsy'sPizzeria_478232062:2","3","C"
"en_Patsy'sPizzeria_478232062:3","en_Patsy'sPizzeria_478232062:4","3","E"
"en_Patsy'sPizzeria_478232062:3","en_Patsy'sPizzeria_478232062:4","2","G"
"en_Patsy'sPizzeria_478232062:3","en_Patsy'sPizzeria_478232062:4","3","D"
"en_Patsy'sPizzeria_478232062:3","en_Patsy'sPizzeria_478232062:4","2","B"
"en_Patsy'sPizzeria_478232062:3","en_Patsy'sPizzeria_478232062:4","1","C"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:10","4","C"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:10","4","B"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:10","2","A"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:9","2","B"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:9","2","C"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606538:9","2","D"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:1","1","C"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:1","2","B"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606538:0","en_ProfessorThom's_478606543:3","3","C"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:0","3","B"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:0","2","A"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:0","3","C"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:0","3","E"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:1","3","E"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:1","3","C"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:1","4","D"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:1","2","A"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:3","2","C"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:3","2","E"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:3","2","B"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:3","0","G"
"en_ProfessorThom's_478606538:10","en_ProfessorThom's_478606543:3","3","D"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:1","2","D"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:1","2","B"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:1","2","C"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:3","2","C"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:3","1","D"
"en_ProfessorThom's_478606538:3","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606538:5","en_ProfessorThom's_478606538:6","2","A"
"en_ProfessorThom's_478606538:5","en_ProfessorThom's_478606538:6","3","C"
"en_ProfessorThom's_478606538:5","en_ProfessorThom's_478606538:6","2","B"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:0","3","A"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:0","3","C"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:0","3","B"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:1","3","C"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:1","3","D"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:3","2","A"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606538:9","en_ProfessorThom's_478606543:3","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:0","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:0","2","E"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:0","3","H"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:0","3","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:0","3","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:10","0","E"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:10","2","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:10","3","D"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:10","3","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:3","2","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:3","2","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:3","3","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:9","2","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:9","3","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606538:9","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:2","2","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:2","3","D"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:2","2","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:2","3","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:4","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:4","3","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606540:4","3","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:1","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:1","3","E"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:3","2","B"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:3","3","C"
"en_ProfessorThom's_478606540:1","en_ProfessorThom's_478606543:3","4","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:0","3","C"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:0","3","E"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:0","3","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:0","2","D"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:0","2","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:3","2","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:3","2","C"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:3","3","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:9","3","D"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:9","3","C"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:9","3","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606538:9","2","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:0","3","C"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:0","4","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:0","2","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:0","3","D"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:1","3","C"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:3","3","D"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606540:2","en_ProfessorThom's_478606543:3","2","C"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:5","2","E"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:5","2","D"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:5","2","C"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:5","2","B"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:6","2","B"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:6","2","E"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:6","2","C"
"en_ProfessorThom's_478606540:3","en_ProfessorThom's_478606538:6","3","A"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:3","3","A"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:3","2","B"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:3","2","C"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:9","3","B"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:9","3","D"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606538:9","3","C"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:0","3","C"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:0","3","A"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:0","1","B"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:1","3","C"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:3","4","D"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606540:4","en_ProfessorThom's_478606543:3","3","C"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:1","3","D"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:1","2","C"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:1","3","A"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:1","3","B"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:3","4","E"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:3","3","C"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606543:0","en_ProfessorThom's_478606543:3","2","B"
"en_ProfessorThom's_478606543:1","en_ProfessorThom's_478606543:3","3","B"
"en_ProfessorThom's_478606543:1","en_ProfessorThom's_478606543:3","3","A"
"en_ProfessorThom's_478606543:1","en_ProfessorThom's_478606543:3","2","C"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775915:6","2","C"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775915:6","2","D"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775915:6","2","B"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775915:6","2","A"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:7","2","C"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:7","1","D"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:7","2","A"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:7","2","E"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:7","1","B"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:8","2","A"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:8","3","C"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:8","3","B"
"en_Ray'sBoathouse_477775915:0","en_Ray'sBoathouse_477775918:8","2","D"
"en_Ray'sBoathouse_477775915:1","en_Ray'sBoathouse_477775915:5","3","E"
"en_Ray'sBoathouse_477775915:1","en_Ray'sBoathouse_477775915:5","3","C"
"en_Ray'sBoathouse_477775915:1","en_Ray'sBoathouse_477775915:5","3","B"
"en_Ray'sBoathouse_477775915:1","en_Ray'sBoathouse_477775915:5","3","D"
"en_Ray'sBoathouse_477775915:3","en_Ray'sBoathouse_477775918:13","4","E"
"en_Ray'sBoathouse_477775915:3","en_Ray'sBoathouse_477775918:13","2","B"
"en_Ray'sBoathouse_477775915:3","en_Ray'sBoathouse_477775918:13","3","A"
"en_Ray'sBoathouse_477775915:3","en_Ray'sBoathouse_477775918:13","3","C"
"en_Ray'sBoathouse_477775915:5","en_Ray'sBoathouse_477775918:8","3","C"
"en_Ray'sBoathouse_477775915:5","en_Ray'sBoathouse_477775918:8","3","B"
"en_Ray'sBoathouse_477775915:5","en_Ray'sBoathouse_477775918:8","3","A"
"en_Ray'sBoathouse_477775915:7","en_Ray'sBoathouse_477775918:4","4","E"
"en_Ray'sBoathouse_477775915:7","en_Ray'sBoathouse_477775918:4","3","C"
"en_Ray'sBoathouse_477775915:7","en_Ray'sBoathouse_477775918:4","3","A"
"en_Ray'sBoathouse_477775915:7","en_Ray'sBoathouse_477775918:4","3","B"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775915:3","3","C"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775915:3","3","A"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775915:3","2","B"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:1","3","A"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:1","3","C"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:1","3","B"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:13","2","B"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:13","3","A"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775918:13","3","C"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775920:4","3","E"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775920:4","3","A"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775920:4","4","D"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775920:4","3","B"
"en_Ray'sBoathouse_477775916:1","en_Ray'sBoathouse_477775920:4","3","C"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:0","2","B"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:0","3","C"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:0","2","D"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:5","3","A"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:5","2","C"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775915:5","3","B"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:7","3","B"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:7","3","C"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:7","3","A"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:9","4","C"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:9","3","B"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:9","3","E"
"en_Ray'sBoathouse_477775916:2","en_Ray'sBoathouse_477775918:9","3","A"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775915:7","3","A"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775915:7","3","C"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775915:7","4","D"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775915:7","3","B"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775918:4","4","D"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775918:4","3","A"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775918:4","3","C"
"en_Ray'sBoathouse_477775917:2","en_Ray'sBoathouse_477775918:4","3","B"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:1","3","C"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:1","3","A"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:1","3","D"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:13","2","C"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:13","3","A"
"en_Ray'sBoathouse_477775917:4","en_Ray'sBoathouse_477775918:13","3","B"
"en_Ray'sBoathouse_477775918:7","en_Ray'sBoathouse_477775918:8","3","A"
"en_Ray'sBoathouse_477775918:7","en_Ray'sBoathouse_477775918:8","2","B"
"en_Ray'sBoathouse_477775918:7","en_Ray'sBoathouse_477775918:8","2","C"
"en_Ray'sBoathouse_477775918:8","en_Ray'sBoathouse_477775918:9","3","B"
"en_Ray'sBoathouse_477775918:8","en_Ray'sBoathouse_477775918:9","3","C"
"en_Ray'sBoathouse_477775918:8","en_Ray'sBoathouse_477775918:9","3","A"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775915:5","2","D"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775915:5","3","A"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775915:5","3","C"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775915:5","3","B"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775915:5","3","E"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:8","2","E"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:8","2","H"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:8","3","B"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:8","3","C"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:8","2","A"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:9","3","A"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:9","3","B"
"en_Ray'sBoathouse_477775919:0","en_Ray'sBoathouse_477775918:9","3","C"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775915:3","3","C"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775915:3","3","D"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775915:3","3","B"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775916:1","3","E"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775916:1","3","A"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775916:1","3","C"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775916:1","2","B"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775918:1","4","D"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775918:1","4","C"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775918:1","3","A"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775920:4","3","B"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775920:4","4","E"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775920:4","2","D"
"en_Ray'sBoathouse_477775919:2","en_Ray'sBoathouse_477775920:4","3","C"
"en_Ray'sBoathouse_477775920:0","en_Ray'sBoathouse_477775920:3","3","E"
"en_Ray'sBoathouse_477775920:0","en_Ray'sBoathouse_477775920:3","3","C"
"en_Ray'sBoathouse_477775920:0","en_Ray'sBoathouse_477775920:3","3","A"
"en_Ray'sBoathouse_477775920:0","en_Ray'sBoathouse_477775920:3","3","B"
"en_Ray'sBoathouse_477775920:3","en_Ray'sBoathouse_477775915:1","3","B"
